year,imdb,title,test,clean_test,binary,budget_2013$,domgross_2013$,intgross_2013$,code
2001,tt0268978,A Beautiful Mind,notalk,notalk,FAIL,102635985,224626742,418002230,2001FAIL
2001,tt0183790,A Knight&#39;s Tale,men,men,FAIL,53949684,73797860,132403823,2001FAIL
2001,tt0164334,Along Came A Spider,ok,ok,PASS,36843687,97449838,138373157,2001PASS
2001,tt0244000,American Outlaws,notalk,notalk,FAIL,46054609,17454678,17454678,2001FAIL
2001,tt0218817,Antitrust,men,men,FAIL,39475379,14428526,23507863,2001FAIL
2001,tt0212720,Artificial Intelligence: AI,notalk,notalk,FAIL,118426136,103447452,310408061,2001FAIL
2001,tt0230011,Atlantis: The Lost Empire,notalk-disagree,notalk,FAIL,118426136,110600487,244811851,2001FAIL
2001,tt0265086,Black Hawk Down,nowomen-disagree,nowomen,FAIL,125005366,142951853,210128869,2001FAIL
2001,tt0221027,Blow,notalk,notalk,FAIL,39475379,69727697,109586673,2001FAIL
2001,tt0243155,Bridget Jones&#39;s Diary,ok,ok,PASS,32896149,94083718,370446373,2001PASS
2001,tt0260866,Don&#39;t Say A Word,ok,ok,PASS,65792298,72368206,137490616,2001PASS
2001,tt0246578,Donnie Darko,dubious-disagree,dubious,FAIL,5921307,1671811,10127447,2001FAIL
2001,tt0240462,Dr. Dolittle 2,ok,ok,PASS,94740909,148625750,231722738,2001PASS
2001,tt0251075,Evolution,ok,ok,PASS,105267677,50411551,129402834,2001PASS
2001,tt0120681,From Hell,dubious,dubious,FAIL,46054609,41578506,90414888,2001FAIL
2001,tt0162346,Ghost World,ok,ok,PASS,7237153,8181731,11528926,2001PASS
2001,tt0280707,Gosford Park,ok,ok,PASS,23685227,54344576,54344576,2001PASS
2001,tt0212985,Hannibal,ok,ok,PASS,114478598,217235991,460678038,2001PASS
2001,tt0241527,Harry Potter and the Sorcerer&#39;s Stone,ok,ok,PASS,164480745,417880504,1282627914,2001PASS
2001,tt0248845,Hedwig and the Angry Inch,ok-disagree,ok,PASS,7895076,4036110,4794811,2001PASS
2001,tt0253126,High Heels and Low Lifes,ok,ok,PASS,13158460,298423,298423,2001PASS
2001,tt0160399,Impostor,nowomen,nowomen,FAIL,52633838,8045394,8045394,2001FAIL
2001,tt0211443,Jason X,ok,ok,PASS,18421843,17265945,22305955,2001PASS
2001,tt0261392,Jay and Silent Bob Strike Back,ok,ok,PASS,28948611,39553522,44426118,2001PASS
2001,tt0263488,Jeepers Creepers,ok,ok,PASS,13158460,49876055,77554691,2001PASS
2001,tt0236348,Josie and the Pussycats,ok,ok,PASS,28948611,18754529,18754529,2001PASS
2001,tt0035423,Kate &amp; Leopold,men-disagree,men,FAIL,63160606,61970361,93343188,2001FAIL
2001,tt0271027,Kiss of the Dragon,notalk,notalk,FAIL,32896149,48467177,48467177,2001FAIL
2001,tt0264761,Kissing Jessica Stein,ok,ok,PASS,1973769,9244768,11621399,2001PASS
2001,tt0242587,L.I.E.,notalk,notalk,FAIL,921092,1501334,1501334,2001FAIL
2001,tt0146316,Lara Croft: Tomb Raider,nowomen,nowomen,FAIL,123689520,172565543,361389438,2001FAIL
2001,tt0250494,Legally Blonde,ok,ok,PASS,23685227,126970485,186599109,2001PASS
2001,tt0258273,Lovely and Amazing,ok,ok,PASS,328961,5540210,6178924,2001PASS
2001,tt0166276,Monkeybone,dubious-disagree,dubious,FAIL,98688447,7118091,7118091,2001FAIL
2001,tt0265343,Monsoon Wedding,ok,ok,PASS,1579015,18259960,35561527,2001PASS
2001,tt0198781,"Monsters, Inc.",notalk-disagree,notalk,FAIL,151322285,380836644,736554932,2001FAIL
2001,tt0203009,Moulin Rouge!,ok,ok,PASS,69739836,75511622,235816959,2001PASS
2001,tt0166924,Mulholland Dr.,ok,ok,PASS,19737689,9499853,15684329,2001PASS
2001,tt0161860,Nowhere in Africa,ok,ok,PASS,8552999,8123355,8123355,2001PASS
2001,tt0240772,Ocean&#39;s Eleven,notalk,notalk,FAIL,111846906,241348715,593089313,2001FAIL
2001,tt0181739,Osmosis Jones,dubious,dubious,FAIL,92109217,17891440,17891440,2001FAIL
2001,tt0213149,Pearl Harbor,men-disagree,men,FAIL,199350663,261247866,591130447,2001FAIL
2001,tt0206275,Save the Last Dance,ok,ok,PASS,17105997,119792347,173215693,2001PASS
2001,tt0256380,Shallow Hal,ok,ok,PASS,52633838,93209654,93209654,2001PASS
2001,tt0286112,Shaolin Soccer,nowomen,nowomen,FAIL,13158460,643280,56286669,2001FAIL
2001,tt0126029,Shrek,notalk-disagree,notalk,FAIL,65792298,352192764,647149877,2001FAIL
2001,tt0244970,Someone Like You...,ok,ok,PASS,30264457,35972640,50903377,2001PASS
2001,tt0227538,Spy Kids,ok,ok,PASS,46054609,148285394,260132301,2001PASS
2001,tt0247745,Super Troopers,notalk,notalk,FAIL,3947538,24333100,30325173,2001FAIL
2001,tt0232500,The Fast and the Furious,notalk,notalk,FAIL,50002146,190155939,271738388,2001FAIL
2001,tt0221218,The Glass House,ok,ok,PASS,28948611,23621318,30082587,2001PASS
2001,tt0290879,The Legend of Suriyothai,ok,ok,PASS,11842614,597730,597730,2001PASS
2001,tt0120737,The Lord of the Rings: The Fellowship of the Ring,notalk-disagree,notalk,FAIL,143427209,415208284,1167441808,2001FAIL
2001,tt0268995,The Majestic,notalk,notalk,FAIL,94740909,36575310,49089389,2001FAIL
2001,tt0267804,The One,nowomen,nowomen,FAIL,64476452,57773198,57773198,2001FAIL
2001,tt0230600,The Others,ok,ok,PASS,22369381,127008987,276257960,2001PASS
2001,tt0247638,The Princess Diaries,ok,ok,PASS,39475379,142433448,217555094,2001PASS
2001,tt0265666,The Royal Tenenbaums,ok,ok,PASS,36843687,68889320,93992029,2001PASS
2001,tt0209475,The Wedding Planner,ok,ok,PASS,36843687,79478222,124648152,2001PASS
2001,tt0245674,Thir13en Ghosts,notalk,notalk,FAIL,25001073,55091786,90093288,2001FAIL
2001,tt0139654,Training Day,notalk,notalk,FAIL,59213068,100347776,137512958,2001FAIL
2001,tt0242998,Valentine,men,men,FAIL,13158460,26822383,26822383,2001FAIL
2001,tt0259711,Vanilla Sky,notalk,notalk,FAIL,92109217,132393654,266756984,2001FAIL
2001,tt0196229,Zoolander,ok-disagree,ok,PASS,36843687,59439723,79978408,2001PASS
2000,tt0191754,28 Days,ok,ok,PASS,58175060,50105659,83966868,2000PASS
2000,tt0181875,Almost Famous,ok,ok,PASS,81174503,43999763,64088881,2000PASS
2000,tt0144084,American Psycho,notalk-disagree,notalk,FAIL,10823267,20388715,38793859,2000FAIL
2000,tt0221889,Beautiful Creatures,ok,ok,PASS,67645419,26316961,75682603,2000PASS
2000,tt0218839,Best in Show,ok,ok,PASS,8117450,25192844,27998998,2000PASS
2000,tt0249462,Billy Elliot,ok,ok,PASS,6764542,29757576,147846184,2000PASS
2000,tt0181984,Boiler Room,notalk,notalk,FAIL,12176175,22950688,38928095,2000FAIL
2000,tt0204946,Bring It On,ok,ok,PASS,13529084,92476091,122375366,2000PASS
2000,tt0162222,Cast Away,notalk,notalk,FAIL,114997212,316082883,578003746,2000FAIL
2000,tt0173716,Cecil B. Demented,ok,ok,PASS,13529084,1727642,2643423,2000PASS
2000,tt0210616,Center Stage,ok,ok,PASS,24352351,23271276,23271276,2000PASS
2000,tt0160127,Charlie&#39;s Angels,ok,ok,PASS,121761754,169526922,351399133,2000PASS
2000,tt0120630,Chicken Run,ok,ok,PASS,56822152,144482383,308184297,2000PASS
2000,tt0241303,Chocolat,ok,ok,PASS,33822710,96475572,206318992,2000PASS
2000,tt0200550,Coyote Ugly,men-disagree,men,FAIL,60880877,82238253,156648214,2000FAIL
2000,tt0168629,Dancer in the Dark,ok,ok,PASS,16911355,5624704,61635111,2000PASS
2000,tt0242423,"Dude, Where&#39;s My Car",men,men,FAIL,18940717,63220562,99006237,2000FAIL
2000,tt0142032,Dune,ok,ok,PASS,60880877,37133914,37133914,2000PASS
2000,tt0195685,Erin Brockovich,ok,ok,PASS,67645419,169855868,348786874,2000PASS
2000,tt0195714,Final Destination,notalk,notalk,FAIL,31116893,72113147,151575620,2000FAIL
2000,tt0172495,Gladiator,nowomen,nowomen,FAIL,139349563,253918993,619204256,2000FAIL
2000,tt0187078,Gone in Sixty Seconds,notalk,notalk,FAIL,139755436,137513677,314744675,2000FAIL
2000,tt0146882,High Fidelity,men,men,FAIL,27058168,36903356,64779503,2000FAIL
2000,tt0164052,Hollow Man,ok,ok,PASS,121761754,99045530,258676083,2000PASS
2000,tt0185431,Little Nicky,notalk,notalk,FAIL,108232671,53362591,78834500,2000FAIL
2000,tt0199725,Love &amp; Basketball,ok,ok,PASS,20293626,37125324,37488584,2000PASS
2000,tt0212338,Meet the Parents,men,men,FAIL,74409961,224887250,412095756,2000FAIL
2000,tt0209144,Memento,notalk,notalk,FAIL,6764542,34559865,53741710,2000FAIL
2000,tt0212346,Miss Congeniality,ok,ok,PASS,60880877,144500988,288738993,2000PASS
2000,tt0183523,Mission to Mars,notalk,notalk,FAIL,121761754,82357777,143408288,2000FAIL
2000,tt0190590,"O Brother, Where Art Thou?",nowomen-disagree,nowomen,FAIL,35175618,61566286,102501499,2000FAIL
2000,tt0134847,Pitch Black,ok,ok,PASS,31116893,53081479,71950493,2000PASS
2000,tt0257001,Pokemon: The Movie 2000,men,men,FAIL,40587251,59185579,181217915,2000FAIL
2000,tt0199753,Red Planet,nowomen,nowomen,FAIL,108232671,23650043,45273684,2000FAIL
2000,tt0210945,Remember the Titans,notalk-disagree,notalk,FAIL,40587251,156470282,184951617,2000FAIL
2000,tt0180093,Requiem for a Dream,ok,ok,PASS,6088088,4918474,9998139,2000PASS
2000,tt0122459,Return to Me,dubious-disagree,dubious,FAIL,32469801,44189098,44189098,2000FAIL
2000,tt0165929,Romeo Must Die,nowomen,nowomen,FAIL,33822710,75726795,123164396,2000FAIL
2000,tt0213203,Rugrats in Paris:,ok,ok,PASS,40587251,103499437,139734889,2000PASS
2000,tt0195234,Saving Grace,ok,ok,PASS,5411634,16476533,37593061,2000PASS
2000,tt0134084,Scream 3,ok,ok,PASS,54116335,120595650,218952089,2000PASS
2000,tt0203119,Sexy Beast,men,men,FAIL,5817506,9397377,13738212,2000FAIL
2000,tt0184894,Shanghai Noon,notalk-disagree,notalk,FAIL,74409961,77024193,96313324,2000FAIL
2000,tt0208092,Snatch.,nowomen-disagree,nowomen,FAIL,13529084,40713217,113093815,2000FAIL
2000,tt0210299,Songcatcher,ok,ok,PASS,2435235,4127634,4127634,2000PASS
2000,tt0163978,The Beach,notalk,notalk,FAIL,67645419,53816800,53816800,2000FAIL
2000,tt0209958,The Cell,men,men,FAIL,47351793,82907528,116230018,2000FAIL
2000,tt0120917,The Emperor&#39;s New Groove,ok-disagree,ok,PASS,135290838,120810082,229042753,2000PASS
2000,tt0219699,The Gift,dubious,dubious,FAIL,13529084,16246592,60295888,2000FAIL
2000,tt0187393,The Patriot,dubious,dubious,FAIL,148819922,153325570,291281175,2000FAIL
2000,tt0138749,The Road to El Dorado,nowomen,nowomen,FAIL,128526296,68731346,88886081,2000FAIL
2000,tt0202677,The Way of the Gun,men,men,FAIL,12176175,8182195,17671601,2000FAIL
2000,tt0190138,The Whole Nine Yards,ok,ok,PASS,32469801,77470905,115711368,2000PASS
2000,tt0146309,Thirteen days,notalk,notalk,FAIL,108232671,46765640,90042204,2000FAIL
2000,tt0120913,Titan A.E.,ok,ok,PASS,101468129,30781343,49722060,2000PASS
2000,tt0217869,Unbreakable,nowomen-disagree,nowomen,FAIL,99091212,128525137,335655410,2000FAIL
2000,tt0182508,Urbania,notalk,notalk,FAIL,304404,1396303,1396303,2000FAIL
2000,tt0190865,Vertical Limit,notalk,notalk,FAIL,101468129,92638183,288845939,2000FAIL
2000,tt0161081,What Lies Beneath,ok,ok,PASS,121761754,210329023,390576517,2000PASS
2000,tt0207201,What Women Want,notalk-disagree,notalk,FAIL,87939045,247318583,503417209,2000FAIL
2000,tt0198021,Where the Heart Is,ok,ok,PASS,20293626,45689304,55282615,2000PASS
2000,tt0190332,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",ok,ok,PASS,20293626,173264011,288440067,2000PASS
2000,tt0120903,X-Men,notalk-disagree,notalk,FAIL,101468129,212812106,400920487,2000FAIL
1999,tt0147800,10 Things I Hate About You,ok,ok,PASS,18180006,53390436,84486720,1999PASS
1999,tt0134273,8MM,notalk,notalk,FAIL,55938481,50964770,134810098,1999FAIL
1999,tt0169547,American Beauty,ok,ok,PASS,20976930,181881240,498213351,1999PASS
1999,tt0163651,American Pie,men,men,FAIL,16781544,142364760,328251410,1999FAIL
1999,tt0122933,Analyze This,notalk,notalk,FAIL,41953861,149475534,247367876,1999FAIL
1999,tt0166485,Anna and the King,men,men,FAIL,104884652,54891212,54891212,1999FAIL
1999,tt0149691,Anywhere But Here,dubious,dubious,FAIL,32164627,26086372,26086372,1999FAIL
1999,tt0145660,Austin Powers: The Spy Who Shagged Me,notalk-disagree,notalk,FAIL,48946171,288139235,433988407,1999FAIL
1999,tt0120601,Being John Malkovich,ok,ok,PASS,18180006,31967340,45285530,1999PASS
1999,tt0165643,Black and White,ok,ok,PASS,13984620,7329780,7329780,1999PASS
1999,tt0181316,Blue Streak,notalk,notalk,FAIL,50344633,95386564,164246788,1999FAIL
1999,tt0171804,Boys Don&#39;t Cry,ok-disagree,ok,PASS,2796924,16139101,29005501,1999PASS
1999,tt0179116,But I&#39;m a Cheerleader,ok,ok,PASS,1678154,3084486,3676824,1999PASS
1999,tt0144814,Carrie 2: The Rage,ok,ok,PASS,29367703,24837027,24837027,1999PASS
1999,tt0139134,Cruel Intentions,ok,ok,PASS,15383082,53463308,106008618,1999PASS
1999,tt0144168,Dick,ok,ok,PASS,18180006,8777963,8777963,1999PASS
1999,tt0120655,Dogma,dubious-disagree,dubious,FAIL,13984620,42864850,61460819,1999FAIL
1999,tt0157503,Drop Dead Gorgeous,ok,ok,PASS,13984620,14783713,14783713,1999PASS
1999,tt0126886,Election,ok,ok,PASS,11886927,20898032,24057538,1999PASS
1999,tt0120663,Eyes Wide Shut,ok,ok,PASS,90900032,77882040,120627912,1999PASS
1999,tt0137523,Fight Club,notalk-disagree,notalk,FAIL,90900032,51785192,141040144,1999FAIL
1999,tt0155711,Flawless,notalk,notalk,FAIL,37758475,6272780,6272780,1999FAIL
1999,tt0126916,For Love of the Game,men,men,FAIL,69923101,49209977,64486776,1999FAIL
1999,tt0177789,Galaxy Quest,notalk-disagree,notalk,FAIL,62930791,99883369,126593993,1999FAIL
1999,tt0172493,"Girl, Interrupted",ok,ok,PASS,33563089,40375263,40375263,1999PASS
1999,tt0139239,Go!,ok,ok,PASS,9090003,23599429,39693164,1999PASS
1999,tt0155776,Jawbreaker,ok,ok,PASS,4195386,4302816,4302816,1999PASS
1999,tt0175880,Magnolia,notalk-disagree,notalk,FAIL,51743095,31396836,67751013,1999FAIL
1999,tt0158811,Muppets From Space,ok,ok,PASS,33563089,22801624,22801624,1999PASS
1999,tt0132347,Mystery Men,nowomen-disagree,nowomen,FAIL,95095418,41621042,46795352,1999FAIL
1999,tt0125439,Notting Hill,ok,ok,PASS,58735405,162347007,508660113,1999PASS
1999,tt0151804,Office Space,notalk,notalk,FAIL,13984620,15142285,17939209,1999FAIL
1999,tt0120784,Payback,notalk,notalk,FAIL,69923101,114011185,226027993,1999FAIL
1999,tt0190641,Pocket Monsters: Mewtwo Strikes Back!,notalk-disagree,notalk,FAIL,41953861,119910654,228850846,1999FAIL
1999,tt0129332,Ravenous,notalk,notalk,FAIL,16781544,2884196,2884196,1999FAIL
1999,tt0162661,Sleepy Hollow,ok,ok,PASS,97892342,141340236,289577211,1999PASS
1999,tt0158983,South Park: Bigger Longer &amp; Uncut,dubious-disagree,dubious,FAIL,29367703,72772612,72772612,1999FAIL
1999,tt0120915,Star Wars: Episode I - The Phantom Menace,ok,ok,PASS,160823133,663632711,1408313741,1999PASS
1999,tt0164912,Stuart Little,notalk-disagree,notalk,FAIL,146838513,195805974,417860454,1999FAIL
1999,tt0120855,Tarzan,men-disagree,men,FAIL,202776994,239265412,626779240,1999FAIL
1999,tt0120657,The 13th Warrior,dubious-disagree,dubious,FAIL,174807753,45728169,86283567,1999FAIL
1999,tt0185937,The Blair Witch Project,ok,ok,PASS,839077,196538593,347238122,1999PASS
1999,tt0144117,The Boondock Saints,nowomen-disagree,nowomen,FAIL,9789234,42613,575990,1999FAIL
1999,tt0120689,The Green Mile,notalk-disagree,notalk,FAIL,83907722,191311527,406534833,1999FAIL
1999,tt0171363,The Haunting,ok,ok,PASS,111876962,127524221,251987342,1999PASS
1999,tt0129167,The Iron Giant,nowomen-disagree,nowomen,FAIL,69923101,32387409,43819293,1999FAIL
1999,tt0133093,The Matrix,ok-disagree,ok,PASS,90900032,239808171,643684004,1999PASS
1999,tt0120616,The Mummy,notalk,notalk,FAIL,111876962,217300705,582299294,1999FAIL
1999,tt0167404,The Sixth Sense,dubious-disagree,dubious,FAIL,55938481,410457404,940894052,1999FAIL
1999,tt0134119,The Talented Mr. Ripley,dubious,dubious,FAIL,55938481,113683964,180110910,1999FAIL
1999,tt0144640,Three to Tango,notalk,notalk,FAIL,27969241,14782268,14782268,1999FAIL
1999,tt0151568,Topsy-Turvy,ok,ok,PASS,27969241,8672922,8672922,1999PASS
1999,tt0120363,Toy Story 2,notalk-disagree,notalk,FAIL,125861583,343814937,715115132,1999FAIL
1999,tt0120458,Virus,dubious,dubious,FAIL,104884652,19593418,42830263,1999FAIL
1999,tt0120891,Wild Wild West,men,men,FAIL,244730855,159152923,309380824,1999FAIL
1999,tt0131646,Wing Commander,men,men,FAIL,41953861,16191424,16191424,1999FAIL
1998,tt0120577,54,notalk,notalk,FAIL,18578720,23948203,23948203,1998FAIL
1998,tt0120623,A Bug&#39;s Life,ok,ok,PASS,64310954,232660690,518911253,1998PASS
1998,tt0120586,American History X,men-disagree,men,FAIL,14291323,9603575,9603575,1998FAIL
1998,tt0120591,Armageddon,notalk,notalk,FAIL,200078524,288081893,792596781,1998FAIL
1998,tt0120603,Beloved,ok,ok,PASS,75744013,32659228,32659228,1998PASS
1998,tt0120611,Blade,notalk,notalk,FAIL,64310954,100242021,187556021,1998FAIL
1998,tt0144120,Bride of Chucky,notalk,notalk,FAIL,35728308,46309872,72445844,1998FAIL
1998,tt0118789,Buffalo &#39;66,notalk,notalk,FAIL,2143698,3402201,3402201,1998FAIL
1998,tt0118929,Dark City,notalk-disagree,notalk,FAIL,38586572,20629634,38953947,1998FAIL
1998,tt0120647,Deep Impact,ok,ok,PASS,114330585,200742590,499431243,1998PASS
1998,tt0134619,Disturbing Behavior,notalk,notalk,FAIL,21436985,25020345,25020345,1998FAIL
1998,tt0127536,Elizabeth,ok,ok,PASS,35728308,42992157,117404137,1998PASS
1998,tt0120660,Enemy of the State,notalk,notalk,FAIL,121476247,159419475,358211780,1998FAIL
1998,tt0120631,Ever After,ok,ok,PASS,37157440,93902242,93902242,1998PASS
1998,tt0120669,Fear and Loathing in Las Vegas,notalk,notalk,FAIL,26438948,15263526,19596124,1998FAIL
1998,tt0154420,Festen (The Celebration),dubious-disagree,dubious,FAIL,1857872,2354896,2354896,1998FAIL
1998,tt0162973,Get Real,men,men,FAIL,2858265,1646948,1646948,1998FAIL
1998,tt0120685,Godzilla,dubious,dubious,FAIL,178641539,194811162,537353750,1998FAIL
1998,tt0120694,Halloween H20: 20 Years Later,ok,ok,PASS,24295249,78661926,78661926,1998PASS
1998,tt0147612,Happiness,ok,ok,PASS,4287397,3925045,8212442,1998PASS
1998,tt0119313,Hope Floats,ok,ok,PASS,42873969,85905591,116515728,1998PASS
1998,tt0147004,Little Voice,ok,ok,PASS,8574794,6566863,31136839,1998PASS
1998,tt0120735,"Lock, Stock and Two Smoking Barrels",notalk,notalk,FAIL,1929329,5570142,40524745,1998FAIL
1998,tt0120738,Lost in Space,ok,ok,PASS,114330585,98778237,194429617,1998PASS
1998,tt0120749,Mercury Rising,notalk,notalk,FAIL,85747939,47137546,47137546,1998FAIL
1998,tt0120762,Mulan,dubious-disagree,dubious,FAIL,128621908,172382303,433741657,1998FAIL
1998,tt0120780,Out of Sight,men,men,FAIL,68598351,53681880,110847172,1998FAIL
1998,tt0138704,Pi,men,men,FAIL,97181,4603452,6686214,1998FAIL
1998,tt0120791,Practical Magic,ok,ok,PASS,85747939,66955646,97662611,1998PASS
1998,tt0119942,Primary Colors,ok,ok,PASS,92893600,55761862,55761862,1998PASS
1998,tt0120800,Quest for Camelot,ok,ok,PASS,57165293,32544916,54553553,1998PASS
1998,tt0128442,Rounders,notalk,notalk,FAIL,17149588,32758425,32758425,1998FAIL
1998,tt0130827,Run Lola Run,notalk-disagree,notalk,FAIL,2500982,10385968,20769827,1998FAIL
1998,tt0120812,Rush Hour,ok-disagree,ok,PASS,50019631,201774709,350566156,1998PASS
1998,tt0128445,Rushmore,notalk-disagree,notalk,FAIL,14291323,24445621,27268466,1998FAIL
1998,tt0120813,Safe Men,nowomen,nowomen,FAIL,1429132,30312,30312,1998FAIL
1998,tt0120815,Saving Private Ryan,nowomen,nowomen,FAIL,92893600,309171460,693179313,1998FAIL
1998,tt0138097,Shakespeare in Love,ok,ok,PASS,37157440,143367401,399442481,1998PASS
1998,tt0120828,Six Days Seven Nights,notalk,notalk,FAIL,114330585,106240687,235521005,1998FAIL
1998,tt0120148,Sliding Doors,ok,ok,PASS,8574794,17022681,84046055,1998PASS
1998,tt0120831,Slums of Beverly Hills,ok,ok,PASS,7145662,7864191,7864191,1998PASS
1998,tt0122718,Small Soldiers,notalk,notalk,FAIL,57165293,78807819,102531416,1998FAIL
1998,tt0120321,Smoke Signals,ok,ok,PASS,2858265,9602769,11085232,1998PASS
1998,tt0120184,Sphere,notalk,notalk,FAIL,104326659,52975497,71697130,1998FAIL
1998,tt0120844,Star Trek: Insurrection,ok,ok,PASS,100039262,100307450,168351786,1998PASS
1998,tt0120686,Stepmom,ok,ok,PASS,71456616,130247778,228297140,1998PASS
1998,tt0118661,The Avengers,ok,ok,PASS,85747939,33420854,69434988,1998PASS
1998,tt0118715,The Big Lebowski,notalk-disagree,notalk,FAIL,21436985,25008106,66011004,1998FAIL
1998,tt0133751,The Faculty,dubious,dubious,FAIL,21436985,57570196,57570196,1998FAIL
1998,tt0120744,The Man in the Iron Mask,notalk-disagree,notalk,FAIL,50019631,81415051,81415051,1998FAIL
1998,tt0120746,The Mask of Zorro,notalk-disagree,notalk,FAIL,92893600,134093691,333988221,1998FAIL
1998,tt0120768,The Negotiator,notalk,notalk,FAIL,71456616,63890455,70178637,1998FAIL
1998,tt0120794,The Prince of Egypt,notalk-disagree,notalk,FAIL,85747939,144932864,312408324,1998FAIL
1998,tt0120108,The Proposition,men,men,FAIL,28582646,2720259,7593849,1998FAIL
1998,tt0120863,The Thin Red Line,notalk,notalk,FAIL,74314880,52021118,52021118,1998FAIL
1998,tt0120382,The Truman Show,notalk-disagree,notalk,FAIL,85747939,179525030,354996466,1998FAIL
1998,tt0129387,There&#39;s Something About Mary,ok,ok,PASS,31440911,252219917,514630544,1998PASS
1998,tt0146336,Urban Legend,ok,ok,PASS,20007852,54473818,103714796,1998PASS
1998,tt0120877,Vampires (John Carpenter&#39;s),nowomen,nowomen,FAIL,28582646,28966833,28966833,1998FAIL
1998,tt0120879,Velvet Goldmine,men,men,FAIL,12862191,1506002,6948401,1998FAIL
1998,tt0120890,Wild Things,men-disagree,men,FAIL,28582646,42581425,79426456,1998FAIL
1998,tt0128853,You&#39;ve Got Mail,ok,ok,PASS,92893600,165524241,358426384,1998PASS
1997,tt0120133,A Simple Wish,ok,ok,PASS,40634668,11849668,11849668,1997PASS
1997,tt0118570,Air Bud,notalk,notalk,FAIL,4353714,35768573,40327947,1997FAIL
1997,tt0118571,Air Force One,notalk,notalk,FAIL,123355241,251000935,457529453,1997FAIL
1997,tt0118583,Alien: Resurrection,ok,ok,PASS,87074287,69361952,233213967,1997PASS
1997,tt0118617,Anastasia,ok,ok,PASS,76915621,84757254,202885136,1997PASS
1997,tt0119822,As Good as It Gets,ok,ok,PASS,72561906,215476950,455851198,1997PASS
1997,tt0118655,Austin Powers: International Man of Mystery,men,men,FAIL,26122286,78198499,98225585,1997FAIL
1997,tt0118688,Batman &amp; Robin,men-disagree,men,FAIL,181404766,155754415,345855898,1997FAIL
1997,tt0118749,Boogie Nights,dubious-disagree,dubious,FAIL,21768572,38328318,62565379,1997FAIL
1997,tt0118829,Cats Don&#39;t Dance,ok,ok,PASS,46439620,5207916,5207916,1997PASS
1997,tt0118842,Chasing Amy,ok,ok,PASS,362810,17424311,21993652,1997PASS
1997,tt0128996,Cinderella,ok,ok,PASS,4208591,123355241,123355241,1997PASS
1997,tt0118866,Clockwatchers,ok,ok,PASS,2902476,780691,783612,1997PASS
1997,tt0118880,Con Air,notalk-disagree,notalk,FAIL,116099050,146745677,325247966,1997FAIL
1997,tt0118883,Conspiracy Theory,men,men,FAIL,116099050,110466780,207213175,1997FAIL
1997,tt0118884,Contact,ok,ok,PASS,130611431,146459429,240760405,1997PASS
1997,tt0119080,Eve&#39;s Bayou,ok,ok,PASS,7256191,21541344,21541344,1997PASS
1997,tt0119081,Event Horizon,ok,ok,PASS,87074287,38709226,38709226,1997PASS
1997,tt0119114,Fever Pitch,ok,ok,PASS,58049525,61055139,72665044,1997PASS
1997,tt0119137,Flubber,men,men,FAIL,116099050,134956149,258311390,1997FAIL
1997,tt0119173,G.I. Jane,ok,ok,PASS,72561906,69904916,69904916,1997PASS
1997,tt0119177,Gattaca,notalk-disagree,notalk,FAIL,52244573,18188044,18188044,1997FAIL
1997,tt0119190,George of the Jungle,ok,ok,PASS,79818097,152762052,253187730,1997PASS
1997,tt0119217,Good Will Hunting,nowomen-disagree,nowomen,FAIL,14512381,200899879,327883215,1997FAIL
1997,tt0119229,Grosse Pointe Blank,ok,ok,PASS,21768572,40757090,45090566,1997PASS
1997,tt0119282,Hercules,ok-disagree,ok,PASS,101586669,143835260,363825398,1997PASS
1997,tt0119345,I Know What You Did Last Summer,ok,ok,PASS,24671048,104852087,181767707,1997PASS
1997,tt0119361,In the Company of Men,notalk,notalk,FAIL,36281,4184879,4184879,1997FAIL
1997,tt0119396,Jackie Brown,ok,ok,PASS,17414858,57575205,108447385,1997PASS
1997,tt0119468,Kiss the Girls,men,men,FAIL,39183429,87840357,87840357,1997FAIL
1997,tt0119488,L.A. Confidential,notalk,notalk,FAIL,50793334,93757206,160514159,1997FAIL
1997,tt0119528,Liar Liar,notalk-disagree,notalk,FAIL,65305716,263270001,439305185,1997FAIL
1997,tt0119654,Men in Black,notalk,notalk,FAIL,130611431,363811668,853024040,1997FAIL
1997,tt0119698,Mononoke-hime,ok,ok,PASS,29024763,3445395,218193652,1997PASS
1997,tt0119707,Mortal Kombat: Annihilation,ok,ok,PASS,43537144,52139221,74488288,1997PASS
1997,tt0417001,Must love Dogs,men,men,FAIL,50793334,63701899,85470471,1997FAIL
1997,tt0119738,My Best Friend&#39;s Wedding,men-disagree,men,FAIL,66756954,184036082,433809062,1997FAIL
1997,tt0124819,Orgazmo,notalk,notalk,FAIL,1451238,844655,910343,1997FAIL
1997,tt0120082,Scream 2,ok,ok,PASS,34829715,147102287,147102287,1997PASS
1997,tt0120094,Selena,ok,ok,PASS,29024763,51446556,51446556,1997PASS
1997,tt0120152,Smilla&#39;s Sense of Snow,ok,ok,PASS,50793334,3224642,3224642,1997PASS
1997,tt0120177,Spawn,ok,ok,PASS,58049525,79789061,127636188,1997PASS
1997,tt0120201,Starship Troopers,ok,ok,PASS,145123812,79482791,175744937,1997PASS
1997,tt0118971,The Devil&#39;s Advocate,ok,ok,PASS,82720573,88536300,222050207,1997PASS
